100000
0 1 2
880430000 -1 -1
880440000 -1 -1
880450000 -1 -1
880460000 -1 -1
880470000 -1 -1
880480000 -1 -1
880490000 -1 -1
880500000 -1 -1
880510000 -1 -1
880520000 -1 -1
880530000 -1 -1
880540000 -1 -1
880550000 -1 -1
880560000 -1 -1
880570000 -1 -1
880580000 -1 -1
880590000 -1 -1
880600000 -1 -1
880610000 -1 -1
880620000 -1 -1
880630000 -1 -1
880640000 -1 -1
880650000 -1 -1
880660000 -1 -1
880670000 -1 -1
880680000 -1 -1
880690000 -1 -1
880700000 -1 -1
880710000 -1 -1
880720000 -1 -1
880730000 -1 -1
880740000 -1 -1
880750000 -1 -1
880760000 -1 -1
880770000 -1 -1
880780000 -1 -1
880790000 -1 -1
880800000 -1 -1
880810000 -1 -1
880820000 -1 -1
880830000 -1 -1
880840000 -1 -1
880850000 -1 -1
880860000 -1 -1
880870000 -1 -1
880880000 -1 -1
880890000 -1 -1
880900000 -1 -1
880910000 -1 -1
880920000 -1 -1
880930000 -1 -1
880940000 -1 -1
880950000 -1 -1
880960000 -1 -1
880970000 -1 -1
880980000 -1 -1
880990000 -1 -1
881000000 -1 -1
881010000 -1 -1
881020000 -1 -1
881030000 -1 -1
881040000 -1 -1
881050000 -1 -1
881060000 -1 -1
881070000 -1 -1
881080000 -1 -1
881090000 -1 -1
881100000 -1 -1
881110000 -1 -1
881120000 -1 -1
881130000 -1 -1
881140000 -1 -1
881150000 -1 -1
881160000 -1 -1
881170000 -1 -1
881180000 -1 -1
881190000 -1 -1
881200000 -1 -1
881210000 -1 -1
881220000 -1 -1
881230000 -1 -1
881240000 -1 -1
881250000 -1 -1
881260000 -1 -1
881270000 -1 -1
881280000 -1 -1
881290000 -1 -1
881300000 -1 -1
881310000 -1 -1
881320000 -1 -1
881330000 -1 -1
881340000 -1 -1
881350000 -1 -1
881360000 -1 -1
881370000 -1 -1
881380000 -1 -1
881390000 -1 -1
881400000 -1 -1
881410000 -1 -1
881420000 -1 -1
881430000 -1 -1
881440000 -1 -1
881450000 -1 -1
881460000 -1 -1
881470000 -1 -1
881480000 -1 -1
881490000 -1 -1
881500000 -1 -1
881510000 -1 -1
881520000 -1 -1
881530000 -1 -1
881540000 -1 -1
881550000 -1 -1
881560000 -1 -1
881570000 -1 -1
881580000 -1 -1
881590000 -1 -1
881600000 -1 -1
881610000 -1 -1
881620000 -1 -1
881630000 -1 -1
881640000 -1 -1
881650000 -1 -1
881660000 -1 -1
881670000 -1 -1
881680000 -1 -1
881690000 -1 -1
881700000 -1 -1
881710000 -1 -1
881720000 -1 -1
881730000 -1 -1
881740000 -1 -1
881750000 -1 -1
881760000 -1 -1
881770000 -1 -1
881780000 -1 -1
881790000 -1 -1
881800000 -1 -1
881810000 -1 -1
881820000 -1 -1
881830000 -1 -1
881840000 -1 -1
881850000 -1 -1
881860000 -1 -1
881870000 -1 -1
881880000 -1 -1
881890000 -1 -1
881900000 -1 -1
881910000 -1 -1
881920000 -1 -1
881930000 -1 -1
881940000 -1 -1
881950000 -1 -1
881960000 -1 -1
881970000 -1 -1
881980000 -1 -1
881990000 -1 -1
882000000 -1 -1
882010000 -1 -1
882020000 -1 -1
882030000 -1 -1
882040000 -1 -1
882050000 -1 -1
882060000 -1 -1
882070000 -1 -1
882080000 -1 -1
882090000 -1 -1
882100000 -1 -1
882110000 -1 -1
882120000 -1 -1
882130000 -1 -1
882140000 -1 -1
882150000 -1 -1
882160000 -1 -1
882170000 -1 -1
882180000 -1 -1
882190000 -1 -1
882200000 -1 -1
882210000 -1 -1
882220000 -1 -1
882230000 -1 -1
882240000 -1 -1
882250000 -1 -1
882260000 -1 -1
882270000 -1 -1
882280000 -1 -1
882290000 -1 -1
882300000 -1 -1
882310000 -1 -1
882320000 -1 -1
882330000 -1 -1
882340000 -1 -1
882350000 -1 -1
882360000 -1 -1
882370000 -1 -1
882380000 -1 -1
882390000 -1 -1
882400000 -1 -1
882410000 -1 -1
882420000 -1 -1
882430000 -1 -1
882440000 -1 -1
882450000 -1 -1
882460000 -1 -1
882470000 -1 -1
882480000 -1 -1
882490000 -1 -1
882500000 -1 -1
882510000 -1 -1
882520000 -1 -1
882530000 -1 -1
882540000 -1 -1
882550000 -1 -1
882560000 -1 -1
882570000 -1 -1
882580000 -1 -1
882590000 -1 -1
882600000 -1 -1
882610000 -1 -1
882620000 -1 -1
882630000 -1 -1
882640000 -1 -1
882650000 -1 -1
882660000 -1 -1
882670000 -1 -1
882680000 -1 -1
882690000 -1 -1
882700000 -1 -1
882710000 -1 -1
882720000 -1 -1
882730000 -1 -1
882740000 -1 -1
882750000 -1 -1
882760000 -1 -1
882770000 -1 -1
882780000 -1 -1
882790000 -1 -1
882800000 -1 -1
882810000 -1 -1
882820000 -1 -1
882830000 -1 -1
882840000 -1 -1
882850000 -1 -1
882860000 -1 -1
882870000 -1 -1
882880000 -1 -1
882890000 -1 -1
882900000 -1 -1
882910000 -1 -1
882920000 -1 -1
882930000 -1 -1
882940000 -1 -1
882950000 -1 -1
882960000 -1 -1
882970000 -1 -1
882980000 -1 -1
882990000 -1 -1
883000000 -1 -1
883010000 -1 -1
883020000 -1 -1
883030000 -1 -1
883040000 -1 -1
883050000 -1 -1
883060000 -1 -1
883070000 -1 -1
883080000 -1 -1
883090000 -1 -1
883100000 -1 -1
883110000 -1 -1
883120000 -1 -1
883130000 -1 -1
883140000 -1 -1
883150000 -1 -1
883160000 -1 -1
883170000 -1 -1
883180000 -1 -1
883190000 -1 -1
883200000 -1 -1
883210000 -1 -1
883220000 -1 -1
883230000 -1 -1
883240000 -1 -1
883250000 -1 -1
883260000 -1 -1
883270000 -1 -1
883280000 -1 -1
883290000 -1 -1
883300000 -1 -1
883310000 -1 -1
883320000 -1 -1
883330000 -1 -1
883340000 -1 -1
883350000 -1 -1
883360000 -1 -1
883370000 -1 -1
883380000 -1 -1
883390000 -1 -1
883400000 -1 -1
883410000 -1 -1
883420000 -1 -1
883430000 -1 -1
883440000 -1 -1
883450000 -1 -1
883460000 -1 -1
883470000 -1 -1
883480000 -1 -1
883490000 -1 -1
883500000 -1 -1
883510000 -1 -1
883520000 -1 -1
883530000 -1 -1
883540000 -1 -1
883550000 -1 -1
883560000 -1 -1
883570000 -1 -1
883580000 -1 -1
883590000 -1 -1
883600000 -1 -1
883610000 -1 -1
883620000 -1 -1
883630000 -1 -1
883640000 -1 -1
883650000 -1 -1
883660000 -1 -1
883670000 -1 -1
883680000 -1 -1
883690000 -1 -1
883700000 -1 -1
883710000 -1 -1
883720000 -1 -1
883730000 -1 -1
883740000 -1 -1
883750000 -1 -1
883760000 -1 -1
883770000 -1 -1
883780000 -1 -1
883790000 -1 -1
883800000 -1 -1
883810000 -1 -1
883820000 -1 -1
883830000 -1 -1
883840000 -1 -1
883850000 -1 -1
883860000 -1 -1
883870000 -1 -1
883880000 -1 -1
883890000 -1 -1
883900000 -1 -1
883910000 -1 -1
883920000 -1 -1
883930000 -1 -1
883940000 -1 -1
883950000 -1 -1
883960000 -1 -1
883970000 -1 -1
883980000 -1 -1
883990000 -1 -1
884000000 -1 -1
884010000 -1 -1
884020000 -1 -1
884030000 -1 -1
884040000 -1 -1
884050000 -1 -1
884060000 -1 -1
884070000 -1 -1
884080000 -1 -1
884090000 -1 -1
884100000 -1 -1
884110000 -1 -1
884120000 -1 -1
884130000 -1 -1
884140000 -1 -1
884150000 -1 -1
884160000 -1 -1
884170000 -1 -1
884180000 -1 -1
884190000 -1 -1
884200000 -1 -1
884210000 -1 -1
884220000 -1 -1
884230000 -1 -1
884240000 -1 -1
884250000 -1 -1
884260000 -1 -1
884270000 -1 -1
884280000 -1 -1
884290000 -1 -1
884300000 -1 -1
884310000 -1 -1
884320000 -1 -1
884330000 -1 -1
884340000 -1 -1
884350000 -1 -1
884360000 -1 -1
884370000 -1 -1
884380000 -1 -1
884390000 -1 -1
884400000 -1 -1
884410000 -1 -1
884420000 -1 -1
884430000 -1 -1
884440000 -1 -1
884450000 -1 -1
884460000 -1 -1
884470000 -1 -1
884480000 -1 -1
884490000 -1 -1
884500000 -1 -1
884510000 -1 -1
884520000 -1 -1
884530000 -1 -1
884540000 -1 -1
884550000 -1 -1
884560000 -1 -1
884570000 -1 -1
884580000 -1 -1
884590000 -1 -1
884600000 -1 -1
884610000 -1 -1
884620000 -1 -1
884630000 -1 -1
884640000 -1 -1
884650000 -1 -1
884660000 -1 -1
884670000 -1 -1
884680000 -1 -1
884690000 -1 -1
884700000 -1 -1
884710000 -1 -1
884720000 -1 -1
884730000 -1 -1
884740000 -1 -1
884750000 -1 -1
884760000 -1 -1
884770000 -1 -1
884780000 -1 -1
884790000 -1 -1
884800000 -1 -1
884810000 -1 -1
884820000 -1 -1
884830000 -1 -1
884840000 -1 -1
884850000 -1 -1
884860000 -1 -1
884870000 -1 -1
884880000 -1 -1
884890000 -1 -1
884900000 -1 -1
884910000 -1 -1
884920000 -1 -1
884930000 -1 -1
884940000 -1 -1
884950000 -1 -1
884960000 -1 -1
884970000 -1 -1
884980000 -1 -1
884990000 -1 -1
885000000 -1 -1
885010000 -1 -1
885020000 -1 -1
885030000 -1 -1
885040000 -1 -1
885050000 -1 -1
885060000 -1 -1
885070000 -1 -1
885080000 -1 -1
885090000 -1 -1
885100000 -1 -1
885110000 -1 -1
885120000 -1 -1
885130000 -1 -1
885140000 -1 -1
885150000 -1 -1
885160000 -1 -1
885170000 -1 -1
885180000 -1 -1
885190000 -1 -1
885200000 -1 -1
885210000 -1 -1
885220000 -1 -1
885230000 -1 -1
885240000 -1 -1
885250000 -1 -1
885260000 -1 -1
885270000 -1 -1
885280000 -1 -1
885290000 -1 -1
885300000 -1 -1
885310000 -1 -1
885320000 -1 -1
885330000 -1 -1
885340000 -1 -1
885350000 -1 -1
885360000 -1 -1
885370000 -1 -1
885380000 -1 -1
885390000 -1 -1
885400000 -1 -1
885410000 -1 -1
885420000 -1 -1
885430000 -1 -1
885440000 -1 -1
885450000 -1 -1
885460000 -1 -1
885470000 -1 -1
885480000 -1 -1
885490000 -1 -1
885500000 -1 -1
885510000 -1 -1
885520000 -1 -1
885530000 -1 -1
885540000 -1 -1
885550000 -1 -1
885560000 -1 -1
885570000 -1 -1
885580000 -1 -1
885590000 -1 -1
885600000 -1 -1
885610000 -1 -1
885620000 -1 -1
885630000 -1 -1
885640000 -1 -1
885650000 -1 -1
885660000 -1 -1
885670000 -1 -1
885680000 -1 -1
885690000 -1 -1
885700000 -1 -1
885710000 -1 -1
885720000 -1 -1
885730000 -1 -1
885740000 -1 -1
885750000 -1 -1
885760000 -1 -1
885770000 -1 -1
885780000 -1 -1
885790000 -1 -1
885800000 -1 -1
885810000 -1 -1
885820000 -1 -1
885830000 -1 -1
885840000 -1 -1
885850000 -1 -1
885860000 -1 -1
885870000 -1 -1
885880000 -1 -1
885890000 -1 -1
885900000 -1 -1
885910000 -1 -1
885920000 -1 -1
885930000 -1 -1
885940000 -1 -1
885950000 -1 -1
885960000 -1 -1
885970000 -1 -1
885980000 -1 -1
885990000 -1 -1
886000000 -1 -1
886010000 -1 -1
886020000 -1 -1
886030000 -1 -1
886040000 -1 -1
886050000 -1 -1
886060000 -1 -1
886070000 -1 -1
886080000 -1 -1
886090000 -1 -1
886100000 -1 -1
886110000 -1 -1
886120000 -1 -1
886130000 -1 -1
886140000 -1 -1
886150000 -1 -1
886160000 -1 -1
886170000 -1 -1
886180000 -1 -1
886190000 -1 -1
886200000 -1 -1
886210000 -1 -1
886220000 -1 -1
886230000 -1 -1
886240000 -1 -1
886250000 -1 -1
886260000 -1 -1
886270000 -1 -1
886280000 -1 -1
886290000 -1 -1
886300000 -1 -1
886310000 -1 -1
886320000 -1 -1
886330000 -1 -1
886340000 -1 -1
886350000 -1 -1
886360000 -1 -1
886370000 -1 -1
886380000 -1 -1
886390000 -1 -1
886400000 -1 -1
886410000 -1 -1
886420000 -1 -1
886430000 -1 -1
886440000 -1 -1
886450000 -1 -1
886460000 -1 -1
886470000 -1 -1
886480000 -1 -1
886490000 -1 -1
886500000 -1 -1
886510000 -1 -1
886520000 -1 -1
886530000 -1 -1
886540000 -1 -1
886550000 -1 -1
886560000 -1 -1
886570000 -1 -1
886580000 -1 -1
886590000 -1 -1
886600000 -1 -1
886610000 -1 -1
886620000 -1 -1
886630000 -1 -1
886640000 -1 -1
886650000 -1 -1
886660000 -1 -1
886670000 -1 -1
886680000 -1 -1
886690000 -1 -1
886700000 -1 -1
886710000 -1 -1
886720000 -1 -1
886730000 -1 -1
886740000 -1 -1
886750000 -1 -1
886760000 -1 -1
886770000 -1 -1
886780000 -1 -1
886790000 -1 -1
886800000 -1 -1
886810000 -1 -1
886820000 -1 -1
886830000 -1 -1
886840000 -1 -1
886850000 -1 -1
886860000 -1 -1
886870000 -1 -1
886880000 -1 -1
886890000 -1 -1
886900000 -1 -1
886910000 -1 -1
886920000 -1 -1
886930000 -1 -1
886940000 -1 -1
886950000 -1 -1
886960000 -1 -1
886970000 -1 -1
886980000 -1 -1
886990000 -1 -1
887000000 -1 -1
887010000 -1 -1
887020000 -1 -1
887030000 -1 -1
887040000 -1 -1
887050000 -1 -1
887060000 -1 -1
887070000 -1 -1
887080000 -1 -1
887090000 -1 -1
887100000 -1 -1
887110000 -1 -1
887120000 -1 -1
887130000 -1 -1
887140000 -1 -1
887150000 -1 -1
887160000 -1 -1
887170000 -1 -1
887180000 -1 -1
887190000 -1 -1
887200000 -1 -1
887210000 -1 -1
887220000 -1 -1
887230000 -1 -1
887240000 -1 -1
887250000 -1 -1
887260000 -1 -1
887270000 -1 -1
887280000 -1 -1
887290000 -1 -1
887300000 -1 -1
887310000 -1 -1
887320000 -1 -1
887330000 -1 -1
887340000 -1 -1
887350000 -1 -1
887360000 -1 -1
887370000 -1 -1
887380000 -1 -1
887390000 -1 -1
887400000 -1 -1
887410000 -1 -1
887420000 -1 -1
887430000 -1 -1
887440000 -1 -1
887450000 -1 -1
887460000 -1 -1
887470000 -1 -1
887480000 -1 -1
887490000 -1 -1
887500000 -1 -1
887510000 -1 -1
887520000 -1 -1
887530000 -1 -1
887540000 -1 -1
887550000 -1 -1
887560000 -1 -1
887570000 -1 -1
887580000 -1 -1
887590000 -1 -1
887600000 -1 -1
887610000 -1 -1
887620000 -1 -1
887630000 -1 -1
887640000 -1 -1
887650000 -1 -1
887660000 -1 -1
887670000 -1 -1
887680000 -1 -1
887690000 -1 -1
887700000 -1 -1
887710000 -1 -1
887720000 -1 -1
887730000 -1 -1
887740000 -1 -1
887750000 -1 -1
887760000 -1 -1
887770000 -1 -1
887780000 -1 -1
887790000 -1 -1
887800000 -1 -1
887810000 -1 -1
887820000 -1 -1
887830000 -1 -1
887840000 -1 -1
887850000 -1 -1
887860000 -1 -1
887870000 -1 -1
887880000 -1 -1
887890000 -1 -1
887900000 -1 -1
887910000 -1 -1
887920000 -1 -1
887930000 -1 -1
887940000 -1 -1
887950000 -1 -1
887960000 -1 -1
887970000 -1 -1
887980000 -1 -1
887990000 -1 -1
888000000 -1 -1
888010000 -1 -1
888020000 -1 -1
888030000 -1 -1
888040000 -1 -1
888050000 -1 -1
888060000 -1 -1
888070000 -1 -1
888080000 -1 -1
888090000 -1 -1
888100000 -1 -1
888110000 -1 -1
888120000 -1 -1
888130000 -1 -1
888140000 -1 -1
888150000 -1 -1
888160000 -1 -1
888170000 -1 -1
888180000 -1 -1
888190000 -1 -1
888200000 -1 -1
888210000 -1 -1
888220000 -1 -1
888230000 -1 -1
888240000 -1 -1
888250000 -1 -1
888260000 -1 -1
888270000 -1 -1
888280000 -1 -1
888290000 -1 -1
888300000 -1 -1
888310000 -1 -1
888320000 -1 -1
888330000 -1 -1
888340000 -1 -1
888350000 -1 -1
888360000 -1 -1
888370000 -1 -1
888380000 -1 -1
888390000 -1 -1
888400000 -1 -1
888410000 -1 -1
888420000 -1 -1
888430000 -1 -1
888440000 -1 -1
888450000 -1 -1
888460000 -1 -1
888470000 -1 -1
888480000 -1 -1
888490000 -1 -1
888500000 -1 -1
888510000 -1 -1
888520000 -1 -1
888530000 -1 -1
888540000 -1 -1
888550000 -1 -1
888560000 -1 -1
888570000 -1 -1
888580000 -1 -1
888590000 -1 -1
888600000 -1 -1
888610000 -1 -1
888620000 -1 -1
888630000 -1 -1
888640000 -1 -1
888650000 -1 -1
888660000 -1 -1
888670000 -1 -1
888680000 -1 -1
888690000 -1 -1
888700000 -1 -1
888710000 -1 -1
888720000 -1 -1
888730000 -1 -1
888740000 -1 -1
888750000 -1 -1
888760000 -1 -1
888770000 -1 -1
888780000 -1 -1
888790000 -1 -1
888800000 -1 -1
888810000 -1 -1
888820000 -1 -1
888830000 -1 -1
888840000 -1 -1
888850000 -1 -1
888860000 -1 -1
888870000 -1 -1
888880000 -1 -1
888890000 -1 -1
888900000 -1 -1
888910000 -1 -1
888920000 -1 -1
888930000 -1 -1
888940000 -1 -1
888950000 -1 -1
888960000 -1 -1
888970000 -1 -1
888980000 -1 -1
888990000 -1 -1
889000000 -1 -1
889010000 -1 -1
889020000 -1 -1
889030000 -1 -1
889040000 -1 -1
889050000 -1 -1
889060000 -1 -1
889070000 -1 -1
889080000 -1 -1
889090000 -1 -1
889100000 -1 -1
889110000 -1 -1
889120000 -1 -1
889130000 -1 -1
889140000 -1 -1
889150000 -1 -1
889160000 -1 -1
889170000 -1 -1
889180000 -1 -1
889190000 -1 -1
889200000 -1 -1
889210000 -1 -1
889220000 -1 -1
889230000 -1 -1
889240000 -1 -1
889250000 -1 -1
889260000 -1 -1
889270000 -1 -1
889280000 -1 -1
889290000 -1 -1
889300000 -1 -1
889310000 -1 -1
889320000 -1 -1
889330000 -1 -1
889340000 -1 -1
889350000 -1 -1
889360000 -1 -1
889370000 -1 -1
889380000 -1 -1
889390000 -1 -1
889400000 -1 -1
889410000 -1 -1
889420000 -1 -1
889430000 -1 -1
889440000 -1 -1
889450000 -1 -1
889460000 -1 -1
889470000 -1 -1
889480000 -1 -1
889490000 -1 -1
889500000 -1 -1
889510000 -1 -1
889520000 -1 -1
889530000 -1 -1
889540000 -1 -1
889550000 -1 -1
889560000 -1 -1
889570000 -1 -1
889580000 -1 -1
889590000 -1 -1
889600000 -1 -1
889610000 -1 -1
889620000 -1 -1
889630000 -1 -1
889640000 -1 -1
889650000 -1 -1
889660000 -1 -1
889670000 -1 -1
889680000 -1 -1
889690000 -1 -1
889700000 -1 -1
889710000 -1 -1
889720000 -1 -1
889730000 -1 -1
889740000 -1 -1
889750000 -1 -1
889760000 -1 -1
889770000 -1 -1
889780000 -1 -1
889790000 -1 -1
889800000 -1 -1
889810000 -1 -1
889820000 -1 -1
889830000 -1 -1
889840000 -1 -1
889850000 -1 -1
889860000 -1 -1
889870000 -1 -1
889880000 -1 -1
889890000 -1 -1
889900000 -1 -1
889910000 -1 -1
889920000 -1 -1
889930000 -1 -1
889940000 -1 -1
889950000 -1 -1
889960000 -1 -1
889970000 -1 -1
889980000 -1 -1
889990000 -1 -1
890000000 -1 -1
890010000 -1 -1
890020000 -1 -1
890030000 -1 -1
890040000 -1 -1
890050000 -1 -1
890060000 -1 -1
890070000 -1 -1
890080000 -1 -1
890090000 -1 -1
890100000 -1 -1
890110000 -1 -1
890120000 -1 -1
890130000 -1 -1
890140000 -1 -1
890150000 -1 -1
890160000 -1 -1
890170000 -1 -1
890180000 -1 -1
890190000 -1 -1
890200000 -1 -1
890210000 -1 -1
890220000 -1 -1
890230000 -1 -1
890240000 -1 -1
890250000 -1 -1
890260000 -1 -1
890270000 -1 -1
890280000 -1 -1
890290000 -1 -1
890300000 -1 -1
890310000 -1 -1
890320000 -1 -1
890330000 -1 -1
890340000 -1 -1
890350000 -1 -1
890360000 -1 -1
890370000 -1 -1
890380000 -1 -1
890390000 -1 -1
890400000 -1 -1
890410000 -1 -1
890420000 -1 -1
890430000 -1 -1
890440000 -1 -1
890450000 -1 -1
890460000 -1 -1
890470000 -1 -1
890480000 -1 -1
890490000 -1 -1
890500000 -1 -1
890510000 -1 -1
890520000 -1 -1
890530000 -1 -1
890540000 -1 -1
890550000 -1 -1
890560000 -1 -1
890570000 -1 -1
890580000 -1 -1
890590000 -1 -1
890600000 -1 -1
890610000 -1 -1
890620000 -1 -1
890630000 -1 -1
890640000 -1 -1
890650000 -1 -1
890660000 -1 -1
890670000 -1 -1
890680000 -1 -1
890690000 -1 -1
890700000 -1 -1
890710000 -1 -1
890720000 -1 -1
890730000 -1 -1
890740000 -1 -1
890750000 -1 -1
890760000 -1 -1
890770000 -1 -1
890780000 -1 -1
890790000 -1 -1
890800000 -1 -1
890810000 -1 -1
890820000 -1 -1
890830000 -1 -1
890840000 -1 -1
890850000 -1 -1
890860000 -1 -1
890870000 -1 -1
890880000 -1 -1
890890000 -1 -1
890900000 -1 -1
890910000 -1 -1
890920000 -1 -1
890930000 -1 -1
890940000 -1 -1
890950000 -1 -1
890960000 -1 -1
890970000 -1 -1
890980000 -1 -1
890990000 -1 -1
891000000 -1 -1
891010000 -1 -1
891020000 -1 -1
891030000 -1 -1
891040000 -1 -1
891050000 -1 -1
891060000 -1 -1
891070000 -1 -1
891080000 -1 -1
891090000 -1 -1
891100000 -1 -1
891110000 -1 -1
891120000 -1 -1
891130000 -1 -1
891140000 -1 -1
891150000 -1 -1
891160000 -1 -1
891170000 -1 -1
891180000 -1 -1
891190000 -1 -1
891200000 -1 -1
891210000 -1 -1
891220000 -1 -1
891230000 -1 -1
891240000 -1 -1
891250000 -1 -1
891260000 -1 -1
891270000 -1 -1
891280000 -1 -1
891290000 -1 -1
891300000 -1 -1
891310000 -1 -1
891320000 -1 -1
891330000 -1 -1
891340000 -1 -1
891350000 -1 -1
891360000 -1 -1
891370000 -1 -1
891380000 -1 -1
891390000 -1 -1
891400000 -1 -1
891410000 -1 -1
891420000 -1 -1
891430000 -1 -1
891440000 -1 -1
891450000 -1 -1
891460000 -1 -1
891470000 -1 -1
891480000 -1 -1
891490000 -1 -1
891500000 -1 -1
891510000 -1 -1
891520000 -1 -1
891530000 -1 -1
891540000 -1 -1
891550000 -1 -1
891560000 -1 -1
891570000 -1 -1
891580000 -1 -1
891590000 -1 -1
891600000 -1 -1
891610000 -1 -1
891620000 -1 -1
891630000 -1 -1
891640000 -1 -1
891650000 -1 -1
891660000 -1 -1
891670000 -1 -1
891680000 -1 -1
891690000 -1 -1
891700000 -1 -1
891710000 -1 -1
891720000 -1 -1
891730000 -1 -1
891740000 -1 -1
891750000 -1 -1
891760000 -1 -1
891770000 -1 -1
891780000 -1 -1
891790000 -1 -1
891800000 -1 -1
891810000 -1 -1
891820000 -1 -1
891830000 -1 -1
891840000 -1 -1
891850000 -1 -1
891860000 -1 -1
891870000 -1 -1
891880000 -1 -1
891890000 -1 -1
891900000 -1 -1
891910000 -1 -1
891920000 -1 -1
891930000 -1 -1
891940000 -1 -1
891950000 -1 -1
891960000 -1 -1
891970000 -1 -1
891980000 -1 -1
891990000 -1 -1
892000000 -1 -1
892010000 -1 -1
892020000 -1 -1
892030000 -1 -1
892040000 -1 -1
892050000 -1 -1
892060000 -1 -1
892070000 -1 -1
892080000 -1 -1
892090000 -1 -1
892100000 -1 -1
892110000 -1 -1
892120000 -1 -1
892130000 -1 -1
892140000 -1 -1
892150000 -1 -1
892160000 -1 -1
892170000 -1 -1
892180000 -1 -1
892190000 -1 -1
892200000 -1 -1
892210000 -1 -1
892220000 -1 -1
892230000 -1 -1
892240000 -1 -1
892250000 -1 -1
892260000 -1 -1
892270000 -1 -1
892280000 -1 -1
892290000 -1 -1
892300000 -1 -1
892310000 -1 -1
892320000 -1 -1
892330000 -1 -1
892340000 -1 -1
892350000 -1 -1
892360000 -1 -1
892370000 -1 -1
892380000 -1 -1
892390000 -1 -1
892400000 -1 -1
892410000 -1 -1
892420000 -1 -1
892430000 -1 -1
892440000 -1 -1
892450000 -1 -1
892460000 -1 -1
892470000 -1 -1
892480000 -1 -1
892490000 -1 -1
892500000 -1 -1
892510000 -1 -1
892520000 -1 -1
892530000 -1 -1
892540000 -1 -1
892550000 -1 -1
892560000 -1 -1
892570000 -1 -1
892580000 -1 -1
892590000 -1 -1
892600000 -1 -1
892610000 -1 -1
892620000 -1 -1
892630000 -1 -1
892640000 -1 -1
892650000 -1 -1
892660000 -1 -1
892670000 -1 -1
892680000 -1 -1
892690000 -1 -1
892700000 -1 -1
892710000 -1 -1
892720000 -1 -1
892730000 -1 -1
892740000 -1 -1
892750000 -1 -1
892760000 -1 -1
892770000 -1 -1
892780000 -1 -1
892790000 -1 -1
892800000 -1 -1
892810000 -1 -1
892820000 -1 -1
892830000 -1 -1
892840000 -1 -1
892850000 -1 -1
892860000 -1 -1
892870000 -1 -1
892880000 -1 -1
892890000 -1 -1
892900000 -1 -1
892910000 -1 -1
892920000 -1 -1
892930000 -1 -1
892940000 -1 -1
892950000 -1 -1
892960000 -1 -1
892970000 -1 -1
892980000 -1 -1
892990000 -1 -1
893000000 -1 -1
893010000 -1 -1
893020000 -1 -1
893030000 -1 -1
893040000 -1 -1
893050000 -1 -1
893060000 -1 -1
893070000 -1 -1
893080000 -1 -1
893090000 -1 -1
893100000 -1 -1
893110000 -1 -1
893120000 -1 -1
893130000 -1 -1
893140000 -1 -1
893150000 -1 -1
893160000 -1 -1
893170000 -1 -1
893180000 -1 -1
893190000 -1 -1
893200000 -1 -1
893210000 -1 -1
893220000 -1 -1
893230000 -1 -1
893240000 -1 -1
893250000 -1 -1
893260000 -1 -1
893270000 -1 -1
893280000 -1 -1
893290000 -1 -1
893300000 -1 -1
893310000 -1 -1
893320000 -1 -1
893330000 -1 -1
893340000 -1 -1
893350000 -1 -1
893360000 -1 -1
893370000 -1 -1
893380000 -1 -1
893390000 -1 -1
893400000 -1 -1
893410000 -1 -1
893420000 -1 -1
893430000 -1 -1
893440000 -1 -1
893450000 -1 -1
893460000 -1 -1
893470000 -1 -1
893480000 -1 -1
893490000 -1 -1
893500000 -1 -1
893510000 -1 -1
893520000 -1 -1
893530000 -1 -1
893540000 -1 -1
893550000 -1 -1
893560000 -1 -1
893570000 -1 -1
893580000 -1 -1
893590000 -1 -1
893600000 -1 -1
893610000 -1 -1
893620000 -1 -1
893630000 -1 -1
893640000 -1 -1
893650000 -1 -1
893660000 -1 -1
893670000 -1 -1
893680000 -1 -1
893690000 -1 -1
893700000 -1 -1
893710000 -1 -1
893720000 -1 -1
893730000 -1 -1
893740000 -1 -1
893750000 -1 -1
893760000 -1 -1
893770000 -1 -1
893780000 -1 -1
893790000 -1 -1
893800000 -1 -1
893810000 -1 -1
893820000 -1 -1
893830000 -1 -1
893840000 -1 -1
893850000 -1 -1
893860000 -1 -1
893870000 -1 -1
893880000 -1 -1
893890000 -1 -1
893900000 -1 -1
893910000 -1 -1
893920000 -1 -1
893930000 -1 -1
893940000 -1 -1
893950000 -1 -1
893960000 -1 -1
893970000 -1 -1
893980000 -1 -1
893990000 -1 -1
894000000 -1 -1
894010000 -1 -1
894020000 -1 -1
894030000 -1 -1
894040000 -1 -1
894050000 -1 -1
894060000 -1 -1
894070000 -1 -1
894080000 -1 -1
894090000 -1 -1
894100000 -1 -1
894110000 -1 -1
894120000 -1 -1
894130000 -1 -1
894140000 -1 -1
894150000 -1 -1
894160000 -1 -1
894170000 -1 -1
894180000 -1 -1
894190000 -1 -1
894200000 -1 -1
894210000 -1 -1
894220000 -1 -1
894230000 -1 -1
894240000 -1 -1
894250000 -1 -1
894260000 -1 -1
894270000 -1 -1
894280000 -1 -1
894290000 -1 -1
894300000 -1 -1
894310000 -1 -1
894320000 -1 -1
894330000 -1 -1
894340000 -1 -1
894350000 -1 -1
894360000 -1 -1
894370000 -1 -1
894380000 -1 -1
894390000 -1 -1
894400000 -1 -1
894410000 -1 -1
